Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
624,13389,2368784,3867075,http://object-naming-amore.upf.edu//2368784_3867075_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2368784.jpg,cheese,pizza,red pepper-cheese pizza,pizza
625,12919,2367008,1769267,http://object-naming-amore.upf.edu//2367008_1769267_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2367008.jpg,bun,hot dog,The hot dog on the bun,A hot dog on a bun with mustard and ketchup
626,17412,2384260,1311662,http://object-naming-amore.upf.edu//2384260_1311662_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384260.jpg,bread,a hot dog,the bun,a hot dog bun with two hot dogs on it
627,11824,2363219,766981,http://object-naming-amore.upf.edu//2363219_766981_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2363219.jpg,pizza,pizza,The pizza,pizza
628,22397,2406588,1101074,http://object-naming-amore.upf.edu//2406588_1101074_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2406588.jpg,pizza,pizza,pizza,Broccoli and cheese pizza
629,18565,2389617,1258944,http://object-naming-amore.upf.edu//2389617_1258944_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389617.jpg,cake,The cake,wedding cake,A wedding cake
630,3457,2327309,3511937,http://object-naming-amore.upf.edu//2327309_3511937_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2327309.jpg,sauce,Egg,egg,Egg
631,13085,2367637,3873012,http://object-naming-amore.upf.edu//2367637_3873012_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2367637.jpg,cake,the cake,_____ is a wedding cake,"the wedding cake, the wedding cake, the wedding cake, the wedding cake, the wedding cake,"
632,17844,2386040,1290029,http://object-naming-amore.upf.edu//2386040_1290029_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386040.jpg,pizza,pizza,the pizza in the oven,pizza
633,23968,2412408,3172138,http://object-naming-amore.upf.edu//2412408_3172138_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2412408.jpg,pizza,pizza,a pizza,pizza
634,24373,2413910,163674,http://object-naming-amore.upf.edu//2413910_163674_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413910.jpg,pizza,pizza,Pizza slice,"pizza with pepperoni, mushrooms, and green peppers"
635,3564,2327851,2763656,http://object-naming-amore.upf.edu//2327851_2763656_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2327851.jpg,sandwich,A sandwich with vegetables,The sandwich and the container of soup that comes in the same plastic tray,The sandwich in the red box with the first name that comes to mind
636,23503,2410601,213823,http://object-naming-amore.upf.edu//2410601_213823_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410601.jpg,apple,A knife,A knife.,An apple
637,21834,2404273,1117197,http://object-naming-amore.upf.edu//2404273_1117197_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404273.jpg,pizza,pizza,this is a pizza,A pizza on a wooden table with a red frame around it
638,17570,2384960,1302756,http://object-naming-amore.upf.edu//2384960_1302756_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384960.jpg,bun,A hot dog with cheese and chili,"the hot dog and meat, and cheese",A hot dog on a bun
639,3799,2329053,3057671,http://object-naming-amore.upf.edu//2329053_3057671_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2329053.jpg,vegetable,a sandwich,a sandwich,a sandwich
640,11173,2360917,2682170,http://object-naming-amore.upf.edu//2360917_2682170_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2360917.jpg,bread,A sandwich,Subway sandwich with salad,"A sandwich with lettuce, tomato, and mayonnaise in front of a fountain in front of a"
641,7994,2348914,1702179,http://object-naming-amore.upf.edu//2348914_1702179_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2348914.jpg,pizza,a pizza,pizza with cheese,a pizza and a glass of wine
642,13982,2371001,740554,http://object-naming-amore.upf.edu//2371001_740554_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2371001.jpg,sandwich,The sandwich on the plate,"Sandwiches, salads and other dishes",A sandwich on a white plate with a salad on the plate next to it
643,15428,2376188,1783564,http://object-naming-amore.upf.edu//2376188_1783564_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2376188.jpg,gyro,pita bread,pita,pita bread
644,21684,2403673,350913,http://object-naming-amore.upf.edu//2403673_350913_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403673.jpg,donut,a donut,My dog,donut
645,20928,2400567,1157289,http://object-naming-amore.upf.edu//2400567_1157289_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400567.jpg,cake,A donut with bacon and glaze,the donut,A donut on a plate with a fork
646,25218,2417578,3172569,http://object-naming-amore.upf.edu//2417578_3172569_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417578.jpg,sandwich,a grilled cheese sandwich,sandwich in a red box with a spoon  and soup,a grilled cheese sandwich with tomato soup
647,12890,2366908,753322,http://object-naming-amore.upf.edu//2366908_753322_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2366908.jpg,pizza,pizza,pizza,pizza
648,24323,2413749,167089,http://object-naming-amore.upf.edu//2413749_167089_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413749.jpg,pizza,A pizza,a stuffed squid pizza,A pizza with shrimp on it
649,9693,2355542,1781398,http://object-naming-amore.upf.edu//2355542_1781398_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2355542.jpg,bun,a sandwich,A sandwich on a plate ~~,The sandwich on the plate next to the cup of coffee
650,4881,2335036,3313605,http://object-naming-amore.upf.edu//2335036_3313605_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2335036.jpg,cake,cake,Cake with frosting on the outside,cake
651,17638,2385264,1299041,http://object-naming-amore.upf.edu//2385264_1299041_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385264.jpg,oatmeal,oatmeal,oatmeal,oatmeal
652,14967,2374569,586596,http://object-naming-amore.upf.edu//2374569_586596_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2374569.jpg,cookie,The cookie,A person,The red box with the first name that comes to mind
653,22709,2407785,273615,http://object-naming-amore.upf.edu//2407785_273615_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407785.jpg,pizza,pizza,pizza,pizza with spinach and feta cheese
654,16929,2382127,1330783,http://object-naming-amore.upf.edu//2382127_1330783_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382127.jpg,pizza,pizza,pizza,A pizza with an egg on top
655,2418,2321155,3468931,http://object-naming-amore.upf.edu//2321155_3468931_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2321155.jpg,bun,A hot dog,this hot dog,A hot dog
656,6542,2343249,2008443,http://object-naming-amore.upf.edu//2343249_2008443_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2343249.jpg,toast,banana bread with chocolate spread,A toast with banana slices,banana bread with peanut butter and banana slices
657,11276,2361273,783094,http://object-naming-amore.upf.edu//2361273_783094_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2361273.jpg,pizza,pizza,"Pizza with mushrooms, mushrooms, cheese, and basil",pizza
658,17712,2385560,1295447,http://object-naming-amore.upf.edu//2385560_1295447_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385560.jpg,donut,A donut,_____,Donut
659,4234,2331439,2751601,http://object-naming-amore.upf.edu//2331439_2751601_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2331439.jpg,pizza,pizza,pizza,pizza
660,21239,2401948,1142277,http://object-naming-amore.upf.edu//2401948_1142277_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401948.jpg,pizza,pizza,A small pizza slice,pizza
661,22473,2406921,3811203,http://object-naming-amore.upf.edu//2406921_3811203_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2406921.jpg,cheese,pizza,Pizza,pizza
662,15211,2375419,582431,http://object-naming-amore.upf.edu//2375419_582431_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2375419.jpg,pizza,A pizza,Pizzas and Wine glasses on a table,A pizza with a fork and a glass of wine
663,9519,2354846,1743403,http://object-naming-amore.upf.edu//2354846_1743403_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2354846.jpg,bun,A hot dog,the person holding the hotdog,"A hot dog on a bun with ketchup, mustard, and relish"
664,11155,2360838,2666181,http://object-naming-amore.upf.edu//2360838_2666181_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2360838.jpg,pizza,pizza,a small rectangular slice of pizza,pizza
665,23598,2410959,1084277,http://object-naming-amore.upf.edu//2410959_1084277_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410959.jpg,cake,cake,cake,cake
666,15641,2376962,2622125,http://object-naming-amore.upf.edu//2376962_2622125_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2376962.jpg,bun,The Biggest Burger in the World,The burger,2nd largest sandwich in the world
667,22907,2408521,1092916,http://object-naming-amore.upf.edu//2408521_1092916_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408521.jpg,cake,A wedding cake,Red Wedding cake,A wedding cake with a knife on top of it
668,20388,2398068,1183181,http://object-naming-amore.upf.edu//2398068_1183181_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2398068.jpg,bun,The sandwich,sandwich,The sandwich on the plate
669,9787,2355910,1906961,http://object-naming-amore.upf.edu//2355910_1906961_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2355910.jpg,pizza,The pizza,Pizza,A pizza with pepperoni on it
670,5597,2338842,2623203,http://object-naming-amore.upf.edu//2338842_2623203_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2338842.jpg,cupcake,cupcakes,cupcakes,cupcakes
671,2095,2319413,2805945,http://object-naming-amore.upf.edu//2319413_2805945_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2319413.jpg,cake,Wedding cake,The cake,Wedding cake
672,2456,2321447,3512580,http://object-naming-amore.upf.edu//2321447_3512580_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2321447.jpg,cake,"Happy Birthday, Jules",Happy Birthday Jules,The teddy bear in the red box with the first name that comes to mind
673,15948,2378034,562539,http://object-naming-amore.upf.edu//2378034_562539_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378034.jpg,salad,The sandwich,The sandwich,"A sandwich with lettuce, tomato, cucumber, and sprouts"
674,3284,2326319,2855012,http://object-naming-amore.upf.edu//2326319_2855012_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2326319.jpg,soup,The red box with the first name that comes to mind,Spaghetti,The dish in the red box with the first name that comes to mind
675,24777,2415692,3348947,http://object-naming-amore.upf.edu//2415692_3348947_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415692.jpg,bread,A sandwich with lettuce and tomato,the sandwich is the object in the red box,"A sandwich with lettuce, tomato, and pickles"
676,2191,2319810,998580,http://object-naming-amore.upf.edu//2319810_998580_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2319810.jpg,pizza,pizza,the pizza and the bowl of spaghetti,pizza
677,12901,2366944,1719992,http://object-naming-amore.upf.edu//2366944_1719992_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2366944.jpg,cake,a piece of cake,"a cake, this is the icing part",a piece of cake with whipped cream and a piece of apple pie with whipped cream and a piece of
678,3465,2327349,3323945,http://object-naming-amore.upf.edu//2327349_3323945_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2327349.jpg,cake,cake,The cake,cake
679,18553,2389530,3828562,http://object-naming-amore.upf.edu//2389530_3828562_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389530.jpg,pizza,pizza,"pizza with toppings, cheese, and a pepperoni pizza",a pizza with cheese and pepperoni on a white plate with a red rectangle around it
680,4765,2334487,2967574,http://object-naming-amore.upf.edu//2334487_2967574_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2334487.jpg,cake,A cake with a candle on it,"""the 30th anniversary""",A man holding a knife over a cake with the number 30 on it
681,16911,2382028,1331914,http://object-naming-amore.upf.edu//2382028_1331914_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382028.jpg,pizza,pizza,pepperoni pizza,pizza
682,2523,2322011,3405465,http://object-naming-amore.upf.edu//2322011_3405465_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2322011.jpg,sandwich,A hot dog,a hamburger with hot dog and sausages and onions,A hamburger with a hot dog on top of it
683,3743,2328731,3020712,http://object-naming-amore.upf.edu//2328731_3020712_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2328731.jpg,pizza,pizza,Pizza,The pizza in the red box with the first name that comes to mind
684,15254,2375555,1674766,http://object-naming-amore.upf.edu//2375555_1674766_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2375555.jpg,cake,cake,"""birthday cake with my son's first name",birthday cake
685,14764,2373817,2094558,http://object-naming-amore.upf.edu//2373817_2094558_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2373817.jpg,cake,A cake with a zombie on it,this cake,a wedding cake with blood on it
686,15552,2376662,570937,http://object-naming-amore.upf.edu//2376662_570937_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2376662.jpg,bun,A hot dog,2 hot dogs on buns,A hot dog bun with two hot dogs in it
687,7691,2347783,887581,http://object-naming-amore.upf.edu//2347783_887581_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2347783.jpg,pizza,pizza,pizza,pizza with pepperoni and green peppers
688,11851,2363314,3746462,http://object-naming-amore.upf.edu//2363314_3746462_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2363314.jpg,cake,cake,The red box,cake
689,7234,2346023,1696151,http://object-naming-amore.upf.edu//2346023_1696151_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2346023.jpg,guacamole,guacamole,guacamole,guacamole
690,14622,2373330,2526400,http://object-naming-amore.upf.edu//2373330_2526400_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2373330.jpg,blackberry,The blackberry,blackberry phone  –   bb phone  –   blackberry  –,"a blackberry, a blackberry, a blackberry, a blackberry, a blackberry,"
691,18069,2387134,1279032,http://object-naming-amore.upf.edu//2387134_1279032_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387134.jpg,cake,cake,_______ cake _______ (red box),a birthday cake
692,3252,2326070,983624,http://object-naming-amore.upf.edu//2326070_983624_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2326070.jpg,pasta,Broccoli,red box with penne pasta and kale,Broccoli
693,2610,2322412,2731733,http://object-naming-amore.upf.edu//2322412_2731733_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2322412.jpg,pizza,pizza,"A long, rectangular cut pizza on a wooden table, with wine and two glasses",pizza
694,9267,2354029,2157520,http://object-naming-amore.upf.edu//2354029_2157520_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2354029.jpg,bread,hot dog,a hotdog _________,a hot dog
695,7192,2345812,3621877,http://object-naming-amore.upf.edu//2345812_3621877_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2345812.jpg,bun,a sandwich,"Big, brown, turkey sandwich",The sandwich in the red box with the first name that comes to mind
696,10284,2357826,3550706,http://object-naming-amore.upf.edu//2357826_3550706_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2357826.jpg,pastry,the cookie sheet,This is a square pan pan of a recipe called apple crumble,The pan of cookies in the background of the photo is the pan of cookies in the background of the
697,23858,2411994,205248,http://object-naming-amore.upf.edu//2411994_205248_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411994.jpg,cake,A birthday cake with a train on it,Train Cake,A birthday cake with a thomas the tank engine train on it
698,14218,2371842,2382225,http://object-naming-amore.upf.edu//2371842_2382225_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2371842.jpg,croissant,A croissant sandwich,"Croissant, sandwich, coffee, water, croissant, water","A croissant sandwich with lettuce, tomato, and cheese"
699,10323,2357949,807438,http://object-naming-amore.upf.edu//2357949_807438_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2357949.jpg,pastry,a pastry,This is a croissant.,Creme brulee
