Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
198,4558,2333358,3685654,http://object-naming-amore.upf.edu//2333358_3685654_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2333358.jpg,truck,vehicles,truck.n.01,"{'van': 1.0, 'food truck': 1.0, 'vehicle': 1.0}",1.0,{'None': 1.0},2333358.jpg,vehicle,"[114, 132, 319, 160]","[{33: ['truck', 'van', 'vehicle', 'food truck']}]",truck,"{'truck': 16, 'food truck': 7, 'van': 7, 'vehicle': 3}",{},"{'dress': 1, 'monitor': 1, 'larry': 1}","{'truck': 1.0, 'food truck': 1.0, 'van': 0.83, 'vehicle': 1.0}","{'truck': {'None': 1.0}, 'food truck': {'None': 1.0}, 'van': {'None': 0.7, 'visual': 0.3}, 'vehicle': {'None': 1.0}}",33,0.4848484848484848,1.7699136220563347,4,vehicles,train,"{'truck': {'truck': 1.0, 'food truck': 1.0, 'van': 1.0, 'vehicle': 1.0}, 'food truck': {'truck': 1.0, 'food truck': 1.0, 'van': 1.0, 'vehicle': 1.0}, 'van': {'truck': 1.0, 'food truck': 1.0, 'van': 1.0, 'vehicle': 1.0}, 'vehicle': {'truck': 1.0, 'food truck': 1.0, 'van': 1.0, 'vehicle': 1.0}}",33,0,"['truck', 'food', 'truck', 'van', 'vehicle']",the food truck,food truck,the food truck
199,17015,2382454,1328616,http://object-naming-amore.upf.edu//2382454_1328616_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382454.jpg,truck,vehicles,truck.n.01,{'semi': 0.67},1.0,{'None': 1.0},2382454.jpg,vehicle,"[228, 81, 247, 196]","[{28: ['semi', 'truck']}, {3: ['semivitreous']}, {2: ['wheel']}, {2: ['light']}]",truck,"{'truck': 25, 'semi': 3}","{'semivitreous': 3, 'wheel': 2, 'light': 2}",{'train': 1},"{'semivitreous': 0.0, 'light': 0.33, 'wheel': 0.17, 'truck': 1.0, 'semi': 0.67}","{'semivitreous': {'other': 1.0}, 'light': {'bounding box': 1.0}, 'wheel': {'bounding box': 1.0}, 'truck': {'None': 1.0}, 'semi': {'None': 0.7, 'other': 0.3}}",28,0.8928571428571429,0.4912373418243331,2,vehicles,train,"{'semivitreous': {'semivitreous': 1.0, 'light': 0.0, 'wheel': 0.0, 'truck': 0.0, 'semi': 0.0}, 'light': {'semivitreous': 0.0, 'light': 1.0, 'wheel': 0.0, 'truck': 0.0, 'semi': 0.0}, 'wheel': {'semivitreous': 0.0, 'light': 0.0, 'wheel': 1.0, 'truck': 0.0, 'semi': 0.0}, 'truck': {'semivitreous': 0.0, 'light': 0.0, 'wheel': 0.0, 'truck': 1.0, 'semi': 0.67}, 'semi': {'semivitreous': 0.0, 'light': 0.0, 'wheel': 0.0, 'truck': 0.67, 'semi': 1.0}}",28,7,"['truck', 'semi']",truck,the tractor trailer,a semi-trailer truck
200,21413,2402523,1134909,http://object-naming-amore.upf.edu//2402523_1134909_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402523.jpg,girl,people,woman.n.01,"{'child': 1.0, 'kid': 1.0}",1.0,{'None': 1.0},2402523.jpg,person,"[149, 133, 199, 367]","[{25: ['kid', 'girl', 'child']}, {7: ['shirt', 't-shirt']}, {2: ['skirt']}]",girl,"{'girl': 14, 'child': 9, 'kid': 2}","{'shirt': 4, 't-shirt': 3, 'skirt': 2}","{'toddler': 1, 'person': 1, 'dress': 1, 'jacket': 1}","{'t-shirt': 0.17, 'skirt': 0.0, 'shirt': 0.33, 'girl': 1.0, 'child': 1.0, 'kid': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'skirt': {'visual': 0.3, 'other': 0.7}, 'shirt': {'bounding box': 0.7, 'None': 0.3}, 'girl': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}}",25,0.56,1.290564432903234,3,people,train,"{'t-shirt': {'t-shirt': 1.0, 'skirt': 0.33, 'shirt': 1.0, 'girl': 0.0, 'child': 0.0, 'kid': 0.0}, 'skirt': {'t-shirt': 0.33, 'skirt': 1.0, 'shirt': 0.33, 'girl': 0.0, 'child': 0.0, 'kid': 0.0}, 'shirt': {'t-shirt': 1.0, 'skirt': 0.33, 'shirt': 1.0, 'girl': 0.0, 'child': 0.0, 'kid': 0.0}, 'girl': {'t-shirt': 0.0, 'skirt': 0.0, 'shirt': 0.0, 'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'child': {'t-shirt': 0.0, 'skirt': 0.0, 'shirt': 0.0, 'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'kid': {'t-shirt': 0.0, 'skirt': 0.0, 'shirt': 0.0, 'girl': 1.0, 'child': 1.0, 'kid': 1.0}}",25,9,"['girl', 'child', 'kid']",The red box with the first name that comes to mind,"A boy, with red hair in a blue shirt",The red box with the first name that comes to mind
201,11801,2363127,768024,http://object-naming-amore.upf.edu//2363127_768024_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2363127.jpg,woman,people,woman.n.01,"{'girl': 0.67, 'person': 0.67, 'player': 0.67}",1.0,{'None': 1.0},2363127.jpg,person,"[106, 8, 185, 315]","[{28: ['player', 'person', 'woman', 'girl']}, {2: ['t-shirt']}]",woman,"{'woman': 20, 'girl': 3, 'player': 3, 'person': 2, 'female': 1}",{'t-shirt': 2},"{'shoe': 1, 'human': 1, 'frisbee player': 1, 'clothing': 1, 'friend': 1}","{'t-shirt': 0.17, 'woman': 1.0, 'girl': 1.0, 'player': 1.0, 'person': 1.0, 'female': 'NA'}","{'t-shirt': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'player': {'None': 1.0}, 'person': {'None': 1.0}, 'female': 'NA'}",29,0.6896551724137931,1.480452136435359,5,people,train,"{'t-shirt': {'t-shirt': 1.0, 'woman': 0.0, 'girl': 0.0, 'player': 0.0, 'person': 0.0, 'female': 'NA'}, 'woman': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 0.67, 'player': 0.67, 'person': 0.67, 'female': 'NA'}, 'girl': {'t-shirt': 0.0, 'woman': 0.67, 'girl': 1.0, 'player': 0.67, 'person': 0.67, 'female': 'NA'}, 'player': {'t-shirt': 0.0, 'woman': 0.67, 'girl': 0.67, 'player': 1.0, 'person': 0.67, 'female': 'NA'}, 'person': {'t-shirt': 0.0, 'woman': 0.67, 'girl': 0.67, 'player': 0.67, 'person': 1.0, 'female': 'NA'}, 'female': {'t-shirt': 'NA', 'woman': 'NA', 'girl': 'NA', 'player': 'NA', 'person': 'NA', 'female': 'NA'}}",29,2,"['woman', 'girl', 'player', 'person']",frisbee,frisbee,frisbee
202,3304,2326413,3052229,http://object-naming-amore.upf.edu//2326413_3052229_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2326413.jpg,child,people,child.n.01,"{'boy': 1.0, 'kid': 1.0, 'baby': 1.0, 'girl': 1.0, 'toddler': 1.0}",1.0,{'None': 1.0},2326413.jpg,person,"[20, 126, 214, 297]","[{30: ['child', 'girl', 'boy', 'kid', 'toddler', 'baby']}, {2: ['toilet']}]",child,"{'child': 12, 'girl': 5, 'toddler': 4, 'baby': 4, 'kid': 3, 'boy': 2}",{'toilet': 2},"{'infant': 1, 'bathroom': 1, 't-shirt': 1, 'pant': 1}","{'toilet': 0.33, 'child': 1.0, 'girl': 0.83, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 0.67}","{'toilet': {'bounding box': 1.0}, 'child': {'None': 1.0}, 'girl': {'visual': 0.3, 'None': 0.7}, 'toddler': {'None': 1.0}, 'baby': {'None': 1.0}, 'kid': {'None': 1.0}, 'boy': {'visual': 0.7, 'None': 0.3}}",30,0.4,2.32742132943338,6,people,train,"{'toilet': {'toilet': 1.0, 'child': 0.0, 'girl': 0.0, 'toddler': 0.0, 'baby': 0.0, 'kid': 0.0, 'boy': 0.0}, 'child': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}, 'girl': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}, 'toddler': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}, 'baby': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}, 'kid': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}, 'boy': {'toilet': 0.0, 'child': 1.0, 'girl': 1.0, 'toddler': 1.0, 'baby': 1.0, 'kid': 1.0, 'boy': 1.0}}",30,2,"['child', 'girl', 'toddler', 'baby', 'boy']",A toilet,A young child putting his hand in the toilet,Toilet
203,19926,2395935,665565,http://object-naming-amore.upf.edu//2395935_665565_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2395935.jpg,batter,people,athlete.n.01,"{'player': 1.0, 'man': 1.0, 'baseball player': 1.0}",1.0,{'None': 1.0},2395935.jpg,person,"[70, 121, 244, 378]","[{28: ['man', 'batter', 'player', 'baseball player']}, {2: ['stick']}]",batter,"{'batter': 9, 'man': 7, 'player': 7, 'baseball player': 5}",{'stick': 2},"{'t-shirt': 1, 'person': 1, 'cap': 1, 'helmet': 1, 'dress': 1}","{'stick': 0.17, 'batter': 1.0, 'man': 1.0, 'player': 1.0, 'baseball player': 1.0}","{'stick': {'bounding box': 0.7, 'other': 0.3}, 'batter': {'None': 1.0}, 'man': {'None': 1.0}, 'player': {'None': 1.0}, 'baseball player': {'None': 1.0}}",28,0.3214285714285714,1.970142979335316,4,people,test,"{'stick': {'stick': 1.0, 'batter': 0.0, 'man': 0.0, 'player': 0.0, 'baseball player': 0.0}, 'batter': {'stick': 0.0, 'batter': 1.0, 'man': 1.0, 'player': 1.0, 'baseball player': 1.0}, 'man': {'stick': 0.0, 'batter': 1.0, 'man': 1.0, 'player': 1.0, 'baseball player': 1.0}, 'player': {'stick': 0.0, 'batter': 1.0, 'man': 1.0, 'player': 1.0, 'baseball player': 1.0}, 'baseball player': {'stick': 0.0, 'batter': 1.0, 'man': 1.0, 'player': 1.0, 'baseball player': 1.0}}",28,2,"['batter', 'man', 'player', 'baseball', 'player']",The baseball bat,a batter,A baseball bat
204,18941,2391297,490116,http://object-naming-amore.upf.edu//2391297_490116_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391297.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2391297.jpg,person,"[223, 43, 240, 261]","[{28: ['person', 'man']}]",man,"{'man': 26, 'person': 2}",{},"{'shirt': 1, 'guy': 1, 'student': 1, 'collar': 1, 'sweater': 1, 't-shirt': 1, 'laptop': 1}","{'man': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'person': {'None': 1.0}}",28,0.9285714285714286,0.3712323266408756,2,people,train,"{'man': {'man': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'person': 1.0}}",28,0,"['man', 'person']",the apple laptop,iMac,a laptop computer with a person sitting in front of it and another person sitting in front of the laptop
205,22101,2405314,333181,http://object-naming-amore.upf.edu//2405314_333181_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2405314.jpg,boy,people,male_child.n.01,"{'child': 1.0, 'kid': 1.0}",1.0,{'None': 1.0},2405314.jpg,person,"[154, 50, 179, 372]","[{28: ['kid', 'child', 'boy']}, {2: ['pant']}, {2: ['shirts']}]",boy,"{'boy': 19, 'child': 5, 'kid': 4}","{'pant': 2, 'shirts': 2}","{'t-shirt': 1, 'blue jeans': 1, 'person': 1}","{'shirts': 0.17, 'pant': 0.17, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}","{'shirts': {'bounding box': 0.7, 'linguistic': 0.3}, 'pant': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}}",28,0.6785714285714286,1.2244883781338562,3,people,train,"{'shirts': {'shirts': 1.0, 'pant': 0.0, 'boy': 0.0, 'child': 0.0, 'kid': 0.0}, 'pant': {'shirts': 0.0, 'pant': 1.0, 'boy': 0.0, 'child': 0.0, 'kid': 0.0}, 'boy': {'shirts': 0.0, 'pant': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}, 'child': {'shirts': 0.0, 'pant': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}, 'kid': {'shirts': 0.0, 'pant': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}}",28,4,"['boy', 'child', 'kid']",The red box is a child playing with a frisbee,the boy,Frisbee
206,17232,2383456,1320461,http://object-naming-amore.upf.edu//2383456_1320461_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2383456.jpg,woman,people,woman.n.01,"{'sheep shearer': 1.0, 'person': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2383456.jpg,person,"[72, 149, 192, 283]","[{26: ['person', 'man', 'sheep shearer', 'woman']}, {3: ['cap']}]",woman,"{'woman': 9, 'man': 8, 'person': 7, 'sheep shearer': 2}",{'cap': 3},"{'sheep sheering': 1, 'human': 1, 'dog': 1, 'shaver': 1, 'sheep': 1, 'hat': 1, 'pant': 1}","{'cap': 0.33, 'woman': 1.0, 'man': 1.0, 'person': 1.0, 'sheep shearer': 1.0}","{'cap': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'sheep shearer': {'None': 1.0}}",26,0.3461538461538461,1.8473316617032447,4,people,train,"{'cap': {'cap': 1.0, 'woman': 0.0, 'man': 0.0, 'person': 0.0, 'sheep shearer': 0.0}, 'woman': {'cap': 0.0, 'woman': 1.0, 'man': 1.0, 'person': 1.0, 'sheep shearer': 1.0}, 'man': {'cap': 0.0, 'woman': 1.0, 'man': 1.0, 'person': 1.0, 'sheep shearer': 1.0}, 'person': {'cap': 0.0, 'woman': 1.0, 'man': 1.0, 'person': 1.0, 'sheep shearer': 1.0}, 'sheep shearer': {'cap': 0.0, 'woman': 1.0, 'man': 1.0, 'person': 1.0, 'sheep shearer': 1.0}}",26,3,"['woman', 'man', 'person', 'shearer']",Sheep,a sheep at a show,A man in a blue shirt holding a sheep by the scruff of the neck
207,4375,2332272,3167200,http://object-naming-amore.upf.edu//2332272_3167200_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2332272.jpg,boy,people,male_child.n.01,"{'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}",1.0,{'None': 1.0},2332272.jpg,person,"[70, 22, 134, 309]","[{28: ['kid', 'man', 'person', 'teenager', 'boy']}, {2: ['jacket']}]",boy,"{'boy': 19, 'teenager': 3, 'person': 2, 'man': 2, 'kid': 2}",{'jacket': 2},"{'child': 1, 'shirt': 1, 'human': 1, 'youth': 1, 'dress': 1, 't-shirt': 1}","{'jacket': 0.33, 'boy': 1.0, 'teenager': 1.0, 'person': 0.83, 'man': 0.83, 'kid': 1.0}","{'jacket': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'teenager': {'None': 1.0}, 'person': {'None': 0.7, 'bounding box': 0.3}, 'man': {'visual': 0.3, 'None': 0.7}, 'kid': {'None': 1.0}}",28,0.6785714285714286,1.540729555715047,5,people,train,"{'jacket': {'jacket': 1.0, 'boy': 0.0, 'teenager': 0.0, 'person': 0.0, 'man': 0.0, 'kid': 0.0}, 'boy': {'jacket': 0.0, 'boy': 1.0, 'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}, 'teenager': {'jacket': 0.0, 'boy': 1.0, 'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}, 'person': {'jacket': 0.0, 'boy': 1.0, 'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}, 'man': {'jacket': 0.0, 'boy': 1.0, 'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}, 'kid': {'jacket': 0.0, 'boy': 1.0, 'teenager': 1.0, 'person': 1.0, 'man': 1.0, 'kid': 1.0}}",28,2,"['boy', 'teenager', 'person', 'man', 'kid']",The person in the red box,red apple urn,The person in the red box with the first name that comes to mind
208,1659,2317647,3418879,http://object-naming-amore.upf.edu//2317647_3418879_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2317647.jpg,guy,people,man.n.01,{'man': 1.0},1.0,{'None': 1.0},2317647.jpg,person,"[39, 92, 290, 409]","[{27: ['man']}, {4: ['book']}]",man,"{'man': 27, 'male': 1}",{'book': 4},"{'guy': 1, 'beanie': 1, 'teenager': 1, 'boy': 1}","{'book': 0.25, 'man': 1.0, 'male': 'NA'}","{'book': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'male': 'NA'}",28,0.9642857142857144,0.2222848306856879,2,people,,"{'book': {'book': 1.0, 'man': 0.0, 'male': 'NA'}, 'man': {'book': 0.0, 'man': 1.0, 'male': 'NA'}, 'male': {'book': 'NA', 'man': 'NA', 'male': 'NA'}}",28,4,"['man', 'male']",the person in the red hat,a man with his eyes closed,the person in the red box with the first name that comes to mind
209,21796,2404140,1118498,http://object-naming-amore.upf.edu//2404140_1118498_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404140.jpg,boy,people,male_child.n.01,"{'skater': 1.0, 'skateboarder': 1.0, 'person': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2404140.jpg,person,"[0, 87, 136, 267]","[{29: ['person', 'skateboarder', 'skater', 'man']}, {3: ['shoe']}]",man,"{'man': 10, 'skateboarder': 10, 'skater': 7, 'person': 2}",{'shoe': 3},"{'skateboard': 1, 't-shirt': 1, 'scatting board': 1, 'platform': 1}","{'shoe': 0.17, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}","{'shoe': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'person': {'None': 1.0}}",29,0.3448275862068966,1.820393189881004,4,people,train,"{'shoe': {'shoe': 1.0, 'man': 0.0, 'skateboarder': 0.0, 'skater': 0.0, 'person': 0.0}, 'man': {'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'skateboarder': {'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'skater': {'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'person': {'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}}",29,3,"['man', 'skateboarder', 'skater', 'person']",a skateboarder,Skateboard,a skateboarder on a skateboard
210,25110,2417142,2996367,http://object-naming-amore.upf.edu//2417142_2996367_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417142.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2417142.jpg,person,"[64, 96, 405, 277]","[{31: ['person', 'man']}]",man,"{'man': 28, 'person': 3, 'male': 1}",{},"{'guy': 1, 'toy': 1, 'dog': 1}","{'man': 1.0, 'person': 0.83, 'male': 'NA'}","{'man': {'None': 1.0}, 'person': {'None': 0.7, 'bounding box': 0.3}, 'male': 'NA'}",32,0.875,0.644974208756988,3,people,train,"{'man': {'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'person': {'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'male': {'man': 'NA', 'person': 'NA', 'male': 'NA'}}",32,0,"['man', 'person', 'male']",teddy bear,the teddy bear,teddy bear
211,15979,2378167,561667,http://object-naming-amore.upf.edu//2378167_561667_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378167.jpg,man,people,man.n.01,"{'jacket': 0.33, 'person': 1.0}",1.0,{'None': 1.0},2378167.jpg,person,"[120, 131, 158, 360]","[{26: ['man', 'person']}, {3: ['jacket']}, {2: ['cap']}]",man,"{'man': 18, 'person': 8, 'human': 1}","{'jacket': 3, 'cap': 2}","{'outdoors man': 1, 'hat': 1, 'boy': 1}","{'cap': 0.33, 'jacket': 0.33, 'man': 1.0, 'person': 0.83, 'human': 'NA'}","{'cap': {'bounding box': 1.0}, 'jacket': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 0.7, 'bounding box': 0.3}, 'human': 'NA'}",27,0.6666666666666666,1.086048612313038,3,people,train,"{'cap': {'cap': 1.0, 'jacket': 0.0, 'man': 0.0, 'person': 0.0, 'human': 'NA'}, 'jacket': {'cap': 0.0, 'jacket': 1.0, 'man': 0.33, 'person': 0.33, 'human': 'NA'}, 'man': {'cap': 0.0, 'jacket': 0.33, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'person': {'cap': 0.0, 'jacket': 0.33, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'human': {'cap': 'NA', 'jacket': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA'}}",27,5,"['man', 'person']",the kite,"Red kite, the name is a reference to my kite-making skills",a kite
212,15004,2374689,2040963,http://object-naming-amore.upf.edu//2374689_2040963_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2374689.jpg,athlete,people,athlete.n.01,"{'baseball player': 1.0, 'player': 1.0, 'batter': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2374689.jpg,person,"[101, 56, 157, 221]","[{33: ['batter', 'man', 'baseball player', 'player', 'athlete']}, {2: ['t-shirt']}]",man,"{'man': 13, 'batter': 7, 'baseball player': 7, 'player': 3, 'athlete': 3}",{'t-shirt': 2},{'jersey': 1},"{'t-shirt': 0.5, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'batter': {'None': 1.0}, 'baseball player': {'None': 1.0}, 'player': {'None': 1.0}, 'athlete': {'None': 1.0}}",33,0.3939393939393939,2.1074710815109508,5,people,train,"{'t-shirt': {'t-shirt': 1.0, 'man': 0.0, 'batter': 0.0, 'baseball player': 0.0, 'player': 0.0, 'athlete': 0.0}, 'man': {'t-shirt': 0.0, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}, 'batter': {'t-shirt': 0.0, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}, 'baseball player': {'t-shirt': 0.0, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}, 'player': {'t-shirt': 0.0, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}, 'athlete': {'t-shirt': 0.0, 'man': 1.0, 'batter': 1.0, 'baseball player': 1.0, 'player': 1.0, 'athlete': 1.0}}",33,2,"['man', 'batter', 'baseball', 'player', 'player', 'athlete']",The baseball bat,The batter,A baseball bat
213,25094,2417066,3476881,http://object-naming-amore.upf.edu//2417066_3476881_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417066.jpg,boy,people,male_child.n.01,"{'man': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2417066.jpg,person,"[28, 65, 253, 267]","[{24: ['man', 'person', 'boy']}, {5: ['t-shirt']}]",boy,"{'boy': 13, 'man': 7, 'person': 4, 'male': 1}",{'t-shirt': 5},"{'baseball player': 1, 'tree': 1, 'dress': 1, 'shirt': 1, 'dude': 1, 'player': 1}","{'t-shirt': 0.33, 'boy': 1.0, 'man': 0.83, 'person': 1.0, 'male': 'NA'}","{'t-shirt': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'man': {'None': 0.7, 'visual': 0.3}, 'person': {'None': 1.0}, 'male': 'NA'}",25,0.52,1.6135681581652277,4,people,train,"{'t-shirt': {'t-shirt': 1.0, 'boy': 0.0, 'man': 0.0, 'person': 0.0, 'male': 'NA'}, 'boy': {'t-shirt': 0.0, 'boy': 1.0, 'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'man': {'t-shirt': 0.0, 'boy': 1.0, 'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'person': {'t-shirt': 0.0, 'boy': 1.0, 'man': 1.0, 'person': 1.0, 'male': 'NA'}, 'male': {'t-shirt': 'NA', 'boy': 'NA', 'man': 'NA', 'person': 'NA', 'male': 'NA'}}",25,5,"['boy', 'man', 'person', 'male']",The frisbee,____________,"Frisbee, Frisbee, Frisbee, Frisbee, Frisbee,"
214,16058,2378467,3669466,http://object-naming-amore.upf.edu//2378467_3669466_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378467.jpg,woman,people,woman.n.01,"{'person': 1.0, 'snowboarder': 1.0, 'skier': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2378467.jpg,person,"[125, 37, 169, 419]","[{26: ['person', 'skier', 'man', 'snowboarder', 'woman']}, {3: ['jacket']}]",snowboarder,"{'snowboarder': 9, 'woman': 8, 'man': 4, 'skier': 3, 'person': 2}",{'jacket': 3},"{'shoe': 1, 'scat board': 1, 'tress': 1, 'pant': 1, 'human': 1, 'ski attire': 1, 'skating board': 1}","{'jacket': 0.17, 'snowboarder': 1.0, 'woman': 1.0, 'man': 0.5, 'skier': 0.67, 'person': 1.0}","{'jacket': {'bounding box': 1.0}, 'snowboarder': {'None': 1.0}, 'woman': {'None': 1.0}, 'man': {'visual': 0.7, 'None': 0.3}, 'skier': {'visual': 0.3, 'linguistic': 0.3, 'None': 0.3}, 'person': {'None': 1.0}}",26,0.3461538461538461,2.1125853906355427,5,people,train,"{'jacket': {'jacket': 1.0, 'snowboarder': 0.0, 'woman': 0.0, 'man': 0.0, 'skier': 0.0, 'person': 0.0}, 'snowboarder': {'jacket': 0.0, 'snowboarder': 1.0, 'woman': 1.0, 'man': 1.0, 'skier': 1.0, 'person': 1.0}, 'woman': {'jacket': 0.0, 'snowboarder': 1.0, 'woman': 1.0, 'man': 1.0, 'skier': 1.0, 'person': 1.0}, 'man': {'jacket': 0.0, 'snowboarder': 1.0, 'woman': 1.0, 'man': 1.0, 'skier': 1.0, 'person': 1.0}, 'skier': {'jacket': 0.0, 'snowboarder': 1.0, 'woman': 1.0, 'man': 1.0, 'skier': 1.0, 'person': 1.0}, 'person': {'jacket': 0.0, 'snowboarder': 1.0, 'woman': 1.0, 'man': 1.0, 'skier': 1.0, 'person': 1.0}}",26,3,"['snowboarder', 'woman', 'man', 'person']",Snowboarder,Snowboarder,Snowboarder
